GRE_Score,TOEFL_Score,University_Rating,SOP,LOR,CGPA,Research,IELTS,Internship,Work_Experience,Projects,Chance_of_Admit
275,115,3,2.6,3.2,6.65,1,8.5,2,1,7,0.49
273,92,1,2.7,2.5,8.73,1,8.1,3,3,1,0.31
298,95,1,3.1,3.4,7.72,0,7.6,3,4,1,0.3
287,95,5,1.1,2.4,8.38,0,6.3,3,3,6,0.52
310,84,2,3.0,3.9,9.59,1,5.9,0,1,2,0.37
308,104,3,2.2,1.1,8.61,0,7.1,3,1,1,0.52
268,117,2,4.7,2.6,9.75,0,6.9,0,4,5,0.57
317,117,4,1.4,4.3,9.47,1,7.9,2,3,3,0.75
304,117,2,2.8,2.0,6.52,1,6.1,3,1,4,0.48
281,118,1,4.8,1.2,6.05,1,7.5,2,3,1,0.27
291,120,4,4.6,3.0,7.54,1,7.9,1,0,4,0.48
328,105,2,3.8,4.9,9.46,1,6.5,0,4,7,0.82
328,92,2,3.4,1.3,6.92,0,8.2,2,2,2,0.45
301,105,1,2.1,1.3,8.77,1,7.0,3,4,1,0.49
312,80,4,2.5,3.4,7.9,0,6.1,2,1,2,0.37
318,87,1,1.4,2.0,8.98,0,6.2,3,3,3,0.59
333,83,2,4.1,2.6,6.66,1,6.5,4,5,3,0.43
298,100,3,2.3,4.3,6.96,1,6.1,0,4,5,0.43
274,101,3,3.7,1.8,6.97,0,7.5,1,2,1,0.32
330,116,5,2.4,3.9,8.19,0,8.8,2,0,4,0.66
288,82,3,2.9,3.0,7.16,0,8.6,2,1,1,0.14
262,98,4,3.2,4.6,9.25,1,6.6,4,3,3,0.45
269,80,5,4.2,4.9,7.39,1,8.5,3,0,2,0.26
288,108,4,1.8,2.9,8.64,0,8.8,1,1,5,0.48
338,102,3,2.6,3.3,9.79,1,6.5,3,4,4,0.76
294,112,3,1.5,4.0,8.43,1,8.7,3,4,2,0.59
265,120,2,1.3,2.3,6.97,0,9.0,2,2,4,0.3
271,102,4,3.4,1.9,9.32,0,8.3,2,5,5,0.49
297,84,1,1.8,4.9,6.05,1,6.9,2,0,6,0.26
336,86,2,1.2,2.7,7.03,1,7.6,0,4,7,0.56
278,85,4,4.6,1.0,7.55,1,6.8,0,2,5,0.31
326,101,5,3.1,4.4,6.78,1,9.0,2,3,7,0.6
267,92,4,1.5,3.4,8.42,0,5.7,3,3,4,0.3
267,91,5,1.2,1.7,8.23,0,8.6,1,0,3,0.35
306,83,5,1.5,1.1,7.63,1,5.8,1,3,2,0.37
263,87,3,2.9,2.2,7.18,0,5.6,3,4,2,0.11
310,116,1,3.7,4.7,7.74,1,8.8,4,3,7,0.71
326,110,4,3.6,4.7,7.16,0,8.5,3,4,1,0.62
304,116,1,1.6,2.2,6.89,1,6.8,1,2,2,0.47
267,105,5,3.5,4.3,7.41,0,8.9,4,4,7,0.45
275,87,3,2.6,2.8,8.41,0,8.5,4,4,3,0.31
336,119,1,2.9,3.6,8.59,0,8.7,1,0,3,0.73
326,112,2,4.2,2.3,7.19,0,7.6,4,3,4,0.56
268,108,5,2.3,3.1,9.79,0,8.9,0,4,1,0.49
319,84,2,1.6,2.2,7.05,0,8.3,2,0,2,0.26
337,107,1,4.5,1.2,8.85,1,8.8,4,0,2,0.7
336,119,1,1.8,1.6,6.33,1,6.5,4,0,7,0.68
330,96,1,2.2,2.2,8.66,0,7.4,0,1,5,0.63
274,102,4,3.8,4.9,7.84,0,8.5,0,0,4,0.42
330,88,5,3.7,4.9,8.28,1,7.5,3,0,7,0.67
300,81,5,4.2,4.3,6.74,0,8.3,1,4,6,0.29
281,111,5,1.7,1.9,7.73,0,8.9,3,0,1,0.43
283,110,4,2.4,2.8,9.07,1,8.3,1,0,3,0.56
303,86,1,1.5,2.8,9.07,0,6.6,0,1,2,0.4
260,109,1,3.2,2.5,6.95,0,5.9,2,1,2,0.26
269,82,2,2.2,1.2,7.41,0,6.5,1,0,6,0.17
339,88,4,3.8,3.1,6.02,1,7.8,1,0,5,0.44
331,89,3,1.0,1.3,6.36,0,5.5,0,4,5,0.51
315,105,4,1.2,4.2,6.51,1,6.2,4,4,2,0.49
309,80,2,2.7,3.8,7.17,0,6.6,3,1,2,0.31
271,109,2,4.8,2.4,9.04,1,8.6,2,4,5,0.43
340,117,2,4.6,3.6,8.04,0,5.7,1,3,3,0.7
319,94,1,5.0,1.9,9.17,1,5.7,4,5,7,0.61
285,104,3,2.7,2.1,9.02,1,7.4,0,2,7,0.59
337,85,2,1.2,2.3,8.35,1,6.1,1,1,2,0.55
300,97,5,2.2,4.2,8.0,1,6.3,4,1,4,0.48
295,80,1,3.7,1.8,9.73,0,6.1,3,4,2,0.48
282,82,3,1.5,3.3,8.28,1,7.5,0,2,4,0.4
302,96,5,2.2,1.8,7.93,1,5.7,4,2,5,0.48
265,87,3,1.2,2.1,9.48,1,8.8,4,0,6,0.5
328,119,3,2.9,1.9,6.29,0,5.9,1,1,7,0.55
302,96,5,1.8,3.6,8.62,0,8.8,3,0,6,0.64
284,104,4,1.4,3.1,6.45,0,8.2,0,4,3,0.3
277,120,3,2.6,3.9,9.28,1,8.4,0,2,1,0.57
321,91,4,2.4,1.9,9.17,1,6.1,3,0,1,0.67
272,108,3,3.2,1.0,8.01,1,7.8,2,2,1,0.39
302,104,5,4.0,3.7,8.64,1,8.4,1,5,5,0.67
337,115,3,1.5,1.5,9.09,0,7.5,4,0,5,0.76
287,104,2,4.2,2.0,7.93,0,7.4,1,0,2,0.4
277,108,2,1.1,2.2,9.62,0,6.1,3,2,3,0.55
318,90,3,2.8,4.0,7.75,0,6.9,4,4,7,0.57
319,83,5,3.3,3.5,9.57,1,6.0,2,5,3,0.66
322,93,5,4.8,1.7,8.33,0,8.9,3,3,2,0.56
316,117,1,3.3,3.4,7.7,1,7.9,1,3,3,0.62
310,96,5,1.6,3.8,6.02,1,5.7,4,1,3,0.35
315,81,4,3.1,2.6,7.18,0,7.2,0,5,2,0.38
286,87,3,2.6,2.0,9.47,0,7.7,4,3,7,0.53
291,115,2,2.9,3.7,7.71,0,5.8,4,5,6,0.48
268,89,5,1.8,3.4,7.69,1,7.8,3,2,7,0.36
327,86,2,3.0,1.3,7.96,0,6.1,2,1,5,0.54
305,115,1,1.6,3.7,7.15,0,6.9,4,3,1,0.54
326,95,3,4.0,3.0,7.97,1,7.7,4,5,6,0.66
285,93,5,3.4,4.0,7.5,1,6.8,2,3,6,0.43
267,95,2,1.3,1.8,9.64,0,6.8,2,0,2,0.42
265,104,5,4.6,2.0,8.26,0,8.5,4,0,2,0.37
339,120,1,3.5,3.2,9.34,1,6.6,0,3,1,0.82
283,83,2,2.3,2.9,8.75,0,7.8,0,5,1,0.35
307,108,2,1.2,2.5,6.85,1,8.5,0,5,4,0.5
304,85,3,3.5,4.0,9.47,1,6.0,3,5,4,0.56
272,80,3,2.5,3.3,6.35,1,5.7,3,1,4,0.1
328,118,2,4.6,3.8,7.79,1,8.4,0,2,5,0.69
284,80,3,1.1,1.6,6.96,1,7.4,0,5,2,0.19
279,119,2,1.2,3.9,8.15,0,8.4,0,3,4,0.44
325,82,4,4.8,2.8,7.2,0,6.2,2,2,5,0.47
333,80,5,4.9,1.1,8.89,1,8.4,1,5,1,0.6
304,80,4,1.1,1.9,9.75,1,5.8,3,1,4,0.53
306,118,4,3.9,1.1,8.84,0,8.6,3,4,2,0.64
322,100,5,1.9,2.8,7.42,0,8.4,3,1,6,0.59
335,109,2,3.8,2.3,8.4,1,7.5,1,4,3,0.71
336,111,2,4.5,4.9,9.55,1,7.6,4,0,5,0.85
314,112,3,1.4,4.5,7.08,1,6.7,3,2,6,0.55
334,101,1,2.0,4.3,6.47,1,6.2,4,0,5,0.52
278,109,2,1.1,3.0,6.52,0,7.1,2,2,1,0.26
294,83,5,1.2,4.2,7.98,0,7.8,0,1,1,0.38
312,102,1,1.1,2.1,8.93,0,9.0,0,3,1,0.59
285,104,5,4.2,3.2,8.63,1,8.4,2,3,6,0.69
273,91,5,2.2,2.6,7.82,0,7.0,0,4,4,0.38
304,96,5,3.0,1.7,8.92,1,8.1,2,3,7,0.65
303,94,1,4.2,1.3,8.54,1,5.9,0,2,1,0.46
324,89,4,3.0,3.2,8.51,0,7.0,2,3,3,0.52
310,114,5,2.7,1.4,6.81,1,7.0,2,0,5,0.53
302,108,3,1.0,3.9,7.25,1,9.0,0,5,7,0.55
282,91,2,3.3,4.7,7.38,0,6.9,4,3,6,0.33
315,80,2,1.5,1.6,9.23,1,5.8,3,0,5,0.67
278,80,2,4.1,2.9,9.1,1,5.7,3,4,1,0.31
335,89,1,2.0,4.0,7.01,0,7.9,1,4,7,0.46
314,97,3,3.7,2.1,6.22,1,6.5,1,1,2,0.38
319,81,3,3.6,4.7,9.07,1,8.5,0,1,5,0.56
318,87,3,3.5,4.6,7.64,0,7.2,3,1,7,0.51
292,101,3,2.1,1.4,6.88,1,6.7,1,0,4,0.37
278,101,3,2.1,1.1,6.47,0,8.2,3,1,2,0.23
287,105,4,4.5,4.9,6.05,1,7.0,2,4,2,0.32
311,105,3,1.1,4.8,7.71,1,8.1,4,3,3,0.52
308,88,3,1.7,2.7,7.36,0,8.0,2,0,6,0.41
296,100,1,3.4,1.2,8.79,0,8.0,1,1,1,0.48
285,110,1,4.3,3.5,9.91,1,8.5,1,1,4,0.63
299,85,3,2.4,2.2,6.83,1,8.5,0,4,2,0.27
339,93,4,3.6,4.7,6.97,1,7.8,4,3,2,0.51
297,112,3,3.2,4.2,7.35,0,8.8,4,2,1,0.48
336,86,3,1.3,3.6,7.86,0,5.6,3,3,4,0.55
313,103,3,3.5,2.1,8.79,1,8.8,0,1,1,0.58
281,88,5,4.3,3.8,7.41,0,6.0,4,1,6,0.38
275,90,4,5.0,2.2,6.42,1,6.2,1,3,7,0.29
287,102,2,1.1,1.2,8.92,0,8.4,2,3,4,0.55
294,81,3,3.6,3.0,9.18,1,6.9,2,4,1,0.47
319,94,2,2.7,3.0,6.99,0,7.0,4,2,1,0.43
304,114,4,1.0,4.1,6.55,0,6.4,2,0,7,0.49
305,115,3,3.5,4.5,8.11,1,6.3,1,0,1,0.54
331,107,2,1.5,2.4,6.83,1,5.9,3,2,3,0.58
314,118,2,2.5,2.8,7.5,1,6.2,1,4,1,0.6
285,83,4,2.0,2.9,9.11,1,7.5,4,3,6,0.48
284,89,3,2.4,2.3,6.88,0,8.0,1,1,6,0.25
324,85,5,3.0,4.0,9.23,0,8.1,1,2,7,0.67
265,109,4,2.4,3.1,8.7,1,6.8,2,4,6,0.52
282,114,5,3.2,4.7,6.88,0,8.7,3,5,7,0.4
323,89,3,2.0,3.6,8.11,1,6.7,0,2,2,0.54
302,111,2,3.5,1.8,8.46,0,5.9,4,1,3,0.6
282,82,4,4.4,1.7,6.8,0,8.8,4,0,7,0.21
289,105,4,1.9,2.5,6.58,1,7.4,1,3,6,0.43
336,94,4,3.0,2.4,8.12,1,8.9,2,4,1,0.65
277,96,1,3.6,2.6,8.78,1,6.9,2,0,4,0.48
338,106,3,3.3,1.7,7.86,1,8.2,4,1,5,0.62
280,97,1,2.5,4.9,6.28,1,5.9,0,2,3,0.27
316,98,4,3.6,1.6,9.7,1,8.5,0,4,7,0.74
282,91,4,1.1,3.6,8.78,0,6.1,3,5,6,0.44
304,103,5,2.5,1.1,8.48,0,5.7,1,4,4,0.68
303,84,1,3.1,2.6,8.57,0,5.8,4,0,6,0.46
306,103,2,1.1,2.2,7.59,1,7.5,0,0,6,0.51
299,106,3,3.0,2.5,9.94,0,6.5,0,1,3,0.68
310,109,2,3.6,3.0,6.53,1,8.9,2,5,4,0.53
301,94,2,4.0,3.4,8.96,0,8.5,3,0,6,0.55
266,117,3,1.5,3.3,7.68,1,8.3,4,4,2,0.38
309,113,4,5.0,3.5,9.52,0,8.3,3,5,4,0.73
307,106,5,3.4,4.4,8.87,0,8.6,0,3,2,0.65
265,99,4,2.5,4.5,8.25,1,8.5,3,1,7,0.42
268,120,4,2.0,3.9,9.75,1,8.7,0,1,7,0.72
316,111,1,3.3,1.3,9.65,1,8.8,2,3,4,0.73
290,83,2,4.5,4.8,6.21,1,6.5,1,1,6,0.16
280,84,2,3.1,4.8,6.77,0,6.3,4,5,3,0.24
299,87,2,3.6,3.8,8.7,1,7.8,1,1,5,0.5
304,101,5,2.4,3.1,9.69,1,5.9,3,0,3,0.72
336,86,5,2.6,2.0,7.72,1,6.2,0,1,6,0.62
308,101,5,2.1,4.0,6.15,0,8.2,1,4,2,0.37
279,109,3,3.8,4.5,8.57,1,7.8,2,0,4,0.54
276,116,5,2.4,3.7,6.78,1,7.8,3,2,7,0.46
287,95,1,1.8,3.5,8.21,0,8.8,3,4,6,0.49
300,94,1,2.5,1.8,7.54,1,7.8,1,2,4,0.41
325,84,4,4.4,2.4,8.23,1,7.0,3,5,4,0.63
284,82,4,4.0,3.9,9.73,1,6.5,4,0,5,0.53
317,102,4,2.3,1.1,7.94,0,6.7,1,4,6,0.5
300,89,4,4.6,3.6,6.14,1,6.5,1,0,3,0.25
265,84,1,1.3,4.1,8.32,1,5.6,2,5,7,0.35
334,102,4,1.2,2.3,7.3,0,6.4,3,2,3,0.53
297,94,1,1.5,1.3,9.11,0,8.4,2,3,7,0.48
265,97,5,1.5,4.3,7.88,0,8.0,3,5,6,0.42
304,104,5,1.4,1.6,8.97,0,7.7,1,5,4,0.56
334,87,3,3.6,2.5,9.64,1,8.7,3,5,7,0.78
273,110,4,3.4,3.8,7.45,1,6.4,2,1,4,0.4
325,100,5,3.6,4.3,9.96,0,7.5,1,5,4,0.79
299,81,5,3.8,4.4,6.6,0,5.6,3,3,3,0.28
262,101,2,4.0,3.1,8.58,1,8.6,2,5,5,0.32
283,87,2,1.8,2.9,6.14,0,7.1,3,3,6,0.19
278,102,1,3.5,4.4,6.85,0,6.1,2,0,4,0.27
277,111,3,3.3,3.3,8.54,1,6.3,4,0,4,0.53
323,87,2,4.8,3.3,6.18,0,8.5,2,1,5,0.37
294,83,3,1.9,2.7,6.41,1,5.9,0,3,6,0.28
321,109,5,1.2,2.5,7.16,1,8.7,3,5,7,0.59
260,98,1,3.6,2.9,8.3,0,6.8,0,4,6,0.35
284,102,3,4.0,2.5,6.06,0,6.4,4,0,7,0.34
304,97,2,2.1,2.4,7.93,0,6.7,2,5,7,0.51
308,108,5,3.3,5.0,8.5,1,6.9,1,3,5,0.65
275,102,4,1.2,2.3,7.61,0,7.4,1,2,4,0.35
278,112,5,4.8,2.0,6.27,0,7.6,2,5,6,0.33
282,97,2,1.4,2.4,8.44,1,7.1,4,0,2,0.42
284,112,2,1.3,3.4,8.42,1,7.1,2,1,7,0.57
275,86,4,1.2,4.6,8.02,0,6.5,1,3,5,0.36
313,107,5,2.7,4.2,8.77,1,6.8,1,0,5,0.67
332,80,3,1.4,4.4,6.83,1,7.1,1,1,3,0.42
260,118,3,4.0,4.4,8.71,0,7.6,2,1,1,0.38
301,113,5,4.6,4.7,6.65,1,6.0,4,2,4,0.48
278,118,3,2.0,1.9,7.57,0,8.2,4,1,1,0.39
293,98,5,3.5,2.8,6.27,1,7.9,4,0,1,0.35
339,110,5,1.2,2.5,9.28,0,6.5,1,0,4,0.89
314,92,2,2.5,2.5,8.15,0,7.1,3,5,3,0.43
277,103,1,2.2,3.6,9.88,0,8.8,2,4,5,0.58
293,84,2,1.9,2.6,9.77,1,5.6,1,3,3,0.53
304,102,3,3.6,3.5,9.99,1,8.3,4,3,3,0.66
265,98,1,1.5,2.5,6.41,1,7.3,2,2,7,0.21
280,80,5,4.4,2.2,8.43,0,7.7,4,3,4,0.32
329,112,3,3.7,2.4,7.63,0,7.9,0,1,2,0.59
307,112,4,3.8,4.2,8.13,1,7.1,1,0,7,0.65
298,111,3,4.7,3.4,7.24,0,6.2,4,1,6,0.49
290,107,1,4.8,4.9,6.19,0,8.7,0,3,6,0.31
269,116,1,3.2,4.3,8.83,1,8.1,4,5,6,0.57
289,120,5,3.0,2.9,9.86,0,7.5,1,5,7,0.78
277,91,4,2.3,2.0,8.13,1,7.1,3,4,5,0.39
319,88,5,3.9,3.7,7.32,1,7.2,4,3,6,0.49
332,90,4,3.2,3.9,9.75,0,8.4,4,2,6,0.71
274,112,4,4.7,2.9,7.46,1,5.5,0,0,5,0.47
263,98,5,2.0,1.9,9.66,1,8.5,1,1,4,0.51
322,113,3,2.2,3.2,9.42,0,5.7,4,3,6,0.79
299,86,2,2.3,2.0,8.11,1,7.7,2,0,2,0.43
268,110,4,4.2,4.8,8.71,1,6.7,1,5,2,0.47
268,81,1,1.4,3.5,8.8,0,7.9,0,1,7,0.38
285,98,5,2.8,2.2,8.56,0,5.8,0,3,6,0.42
263,117,3,2.7,1.9,6.64,1,7.4,0,3,1,0.24
340,111,4,1.3,3.9,8.77,1,8.5,1,5,1,0.84
275,89,3,2.6,3.8,6.01,1,7.2,1,3,6,0.19
274,120,5,3.1,3.4,8.84,0,5.8,4,2,3,0.57
311,87,1,1.3,3.5,8.22,1,5.6,0,2,6,0.55
328,105,4,3.0,3.4,7.04,1,7.7,0,1,5,0.61
264,109,4,4.8,2.4,9.22,0,5.7,1,1,5,0.54
279,90,3,4.9,4.7,7.62,1,5.7,1,0,5,0.37
338,120,5,3.1,2.9,7.94,0,7.0,2,4,3,0.79
277,99,2,3.1,1.1,6.11,0,6.2,0,0,6,0.26
261,99,4,2.1,2.4,7.61,0,6.2,1,5,6,0.35
272,88,1,5.0,1.5,6.67,0,7.2,1,4,7,0.18
263,87,4,2.1,2.5,7.1,1,6.5,4,3,2,0.22
301,94,4,2.8,3.4,7.01,0,6.3,0,3,2,0.35
333,113,2,1.0,1.1,6.18,0,7.3,2,0,5,0.53
320,103,2,2.4,4.5,7.84,0,6.5,1,2,6,0.51
267,112,5,1.3,3.4,8.09,0,5.8,4,2,2,0.4
326,120,4,4.0,2.2,8.28,1,7.9,4,1,5,0.76
322,120,4,3.2,2.2,7.85,1,7.5,3,1,2,0.74
268,119,3,3.3,2.9,9.48,0,6.2,0,0,6,0.59
270,106,3,2.1,2.0,6.15,1,7.5,4,2,6,0.3
301,100,1,4.3,1.0,8.46,0,8.8,2,3,7,0.59
272,84,1,1.0,1.1,9.46,0,8.8,0,5,4,0.32
295,114,3,2.3,2.4,6.16,1,7.4,2,3,7,0.44
272,100,1,3.6,1.5,7.99,0,5.8,4,2,7,0.41
271,83,4,4.6,1.1,8.36,1,7.1,0,0,1,0.4
296,95,2,1.9,4.4,6.76,0,5.6,4,1,4,0.24
333,110,4,3.2,2.1,7.01,0,7.0,4,0,1,0.55
332,105,3,3.2,3.0,9.14,0,8.7,4,2,2,0.73
311,114,5,4.5,1.7,8.27,1,7.1,1,0,7,0.75
330,85,5,1.2,1.2,7.26,0,7.4,1,2,4,0.58
261,112,3,2.7,4.0,9.06,0,6.1,2,0,5,0.46
315,100,4,1.7,1.5,8.99,0,5.6,1,4,4,0.62
319,95,1,1.1,1.1,7.38,1,9.0,2,3,2,0.38
282,118,1,1.6,3.3,7.95,0,6.7,1,4,2,0.45
299,113,5,4.9,1.1,8.66,1,6.5,4,2,1,0.63
323,94,3,1.9,2.7,7.37,1,7.5,1,3,4,0.6
282,85,3,4.7,2.2,8.52,1,8.1,3,4,2,0.43
288,81,2,1.8,2.3,7.0,1,6.4,4,5,4,0.32
337,103,5,4.7,1.0,7.17,0,7.3,3,0,3,0.56
310,107,3,3.6,4.9,7.24,0,6.7,4,0,2,0.48
328,80,2,1.5,3.1,9.74,1,7.2,1,3,1,0.61
290,80,1,3.3,3.3,9.33,1,6.1,0,2,7,0.5
309,107,5,2.3,3.7,8.26,0,7.3,2,5,7,0.64
279,115,5,2.5,4.2,8.26,0,5.7,4,4,7,0.61
314,99,3,2.8,3.4,6.22,0,8.4,0,2,1,0.33
340,87,3,2.7,4.0,8.6,0,7.7,0,0,5,0.65
261,80,4,3.7,2.8,7.31,1,8.8,1,1,2,0.23
284,105,1,4.1,2.5,8.45,0,7.6,4,1,6,0.56
272,104,1,2.3,4.3,9.36,1,6.1,0,2,6,0.49
329,89,2,4.7,4.5,6.18,0,7.2,2,0,6,0.42
326,91,2,4.8,1.6,8.43,1,7.8,3,0,5,0.61
317,120,4,1.2,3.2,8.26,1,6.8,1,1,6,0.79
334,86,1,1.1,3.7,6.83,0,7.4,1,1,1,0.44
323,91,2,2.7,1.3,8.59,1,6.1,1,5,2,0.54
328,119,1,3.4,4.7,8.22,0,8.2,2,4,3,0.67
318,96,1,2.1,3.1,9.07,1,8.7,1,4,4,0.62
319,84,2,2.0,3.6,6.44,1,6.6,2,1,6,0.4
321,93,3,3.7,1.7,7.77,0,8.3,0,2,2,0.51
275,113,3,3.4,2.1,9.99,1,5.8,4,5,5,0.63
327,96,2,1.7,1.5,8.76,0,6.4,0,3,2,0.66
274,114,4,4.5,2.1,8.74,0,7.1,4,0,1,0.41
314,80,5,3.7,3.0,7.27,1,6.9,1,0,1,0.33
294,115,1,2.5,4.3,6.38,0,7.7,0,0,6,0.43
314,94,5,3.7,3.1,9.8,1,7.5,2,4,1,0.65
273,98,2,1.5,2.0,6.42,0,5.8,1,1,4,0.19
308,84,1,2.9,1.2,9.97,0,6.0,0,5,2,0.57
266,98,5,1.7,3.5,6.5,1,5.7,0,5,1,0.25
289,118,3,1.2,2.7,6.68,1,8.8,2,4,1,0.46
308,84,4,2.4,4.9,7.23,1,7.8,2,1,3,0.35
275,91,5,1.6,4.1,8.05,0,8.5,0,2,7,0.43
310,98,4,3.5,4.2,9.16,0,7.4,2,4,1,0.61
331,91,3,3.7,1.0,9.88,0,6.2,3,1,5,0.68
339,115,5,1.6,4.1,7.44,1,7.7,3,2,1,0.69
301,91,2,1.1,1.8,6.08,1,7.3,2,4,5,0.34
276,97,1,4.2,3.3,8.47,1,6.9,0,0,6,0.48
322,113,3,1.0,2.8,8.84,0,6.8,2,2,4,0.7
304,112,4,2.4,3.3,7.59,1,7.8,2,4,6,0.55
336,97,4,3.0,1.5,6.73,1,7.7,4,1,4,0.61
266,108,3,4.3,2.8,7.22,1,6.0,3,0,2,0.32
286,84,2,4.4,1.1,8.62,0,8.4,1,1,3,0.28
269,104,2,3.9,1.2,7.98,1,7.7,1,3,2,0.35
293,103,4,2.0,3.6,8.97,0,7.4,1,3,1,0.56
295,108,3,3.9,4.8,6.87,1,8.1,2,4,7,0.43
284,117,3,2.0,4.1,9.37,1,6.0,1,2,4,0.65
265,112,1,1.9,2.9,6.62,0,8.7,4,5,5,0.26
283,89,4,3.2,1.2,7.32,1,6.4,2,2,2,0.31
277,116,2,3.7,1.2,8.36,1,6.4,0,4,7,0.54
265,112,5,1.2,1.6,8.95,0,8.4,0,4,4,0.53
288,102,2,1.2,4.9,7.06,1,6.7,2,5,5,0.38
284,90,2,4.1,2.6,9.79,0,8.4,3,0,5,0.53
314,103,5,4.4,4.4,8.82,1,6.6,3,1,1,0.62
340,103,4,3.4,3.8,6.87,1,7.4,0,5,2,0.62
305,86,1,2.7,3.4,8.9,1,6.3,1,1,6,0.52
283,100,2,4.4,4.8,8.79,1,8.1,4,3,5,0.45
334,99,2,3.9,1.9,9.01,1,6.1,2,3,4,0.67
285,89,4,3.3,2.8,9.66,0,8.6,4,4,2,0.43
287,104,4,2.3,4.5,8.85,1,6.8,4,2,1,0.47
262,115,3,1.8,3.2,7.41,0,7.2,4,2,1,0.26
334,94,4,2.7,2.0,9.16,0,5.6,2,0,4,0.65
297,119,4,2.1,1.8,8.78,0,8.9,1,3,6,0.67
320,119,2,2.4,4.0,8.3,1,8.3,2,0,5,0.74
337,85,1,3.1,1.1,7.42,1,7.1,0,1,1,0.4
310,116,2,1.7,4.7,9.68,0,8.7,1,4,1,0.65
307,81,4,4.2,1.1,8.05,0,8.8,0,2,5,0.47
280,91,3,1.6,3.5,8.51,0,7.4,4,3,5,0.4
313,83,1,2.9,3.4,7.66,1,6.3,1,3,5,0.35
315,102,3,4.0,3.3,9.12,0,7.2,4,5,3,0.63
318,92,5,2.9,2.9,7.36,0,6.6,0,4,3,0.48
331,96,3,2.4,4.4,9.24,1,7.1,2,4,5,0.74
310,110,3,2.9,3.6,6.43,0,8.7,1,5,5,0.55
279,95,4,4.4,4.1,8.84,0,6.5,4,3,4,0.42
318,120,4,5.0,1.5,7.91,0,8.4,3,3,1,0.67
330,105,4,3.5,1.2,8.8,0,8.8,4,2,2,0.68
268,107,4,4.2,1.1,8.13,0,8.3,0,2,6,0.46
260,80,4,1.1,1.6,6.54,1,7.3,0,4,3,0.09
288,91,3,4.5,3.7,7.91,1,7.5,2,1,7,0.41
322,116,5,4.8,3.0,9.86,1,8.4,1,1,7,0.85
331,99,4,3.3,4.0,9.02,0,5.7,3,4,6,0.66
315,81,5,4.0,1.8,7.2,0,8.1,0,4,3,0.41
327,115,5,3.1,2.5,9.78,1,7.4,1,0,5,0.86
294,94,2,2.1,4.6,9.12,1,6.9,3,1,7,0.67
262,117,2,4.4,4.7,7.46,1,8.2,2,3,7,0.41
266,101,1,3.4,4.7,8.41,1,6.4,1,0,5,0.42
286,111,2,3.3,4.3,7.71,0,8.6,4,0,5,0.46
260,99,4,3.6,3.8,6.39,0,7.9,3,5,7,0.16
339,115,5,4.4,4.7,9.22,1,7.6,4,4,2,0.79
330,112,1,3.9,3.9,6.76,1,7.3,4,2,3,0.49
303,94,2,1.8,4.8,7.83,1,6.2,3,0,6,0.54
300,82,3,2.9,1.1,8.81,0,7.7,4,4,2,0.47
334,108,1,4.9,4.7,9.73,1,8.0,3,0,1,0.84
301,106,4,3.2,3.2,6.25,1,5.5,4,5,2,0.3
292,84,5,4.8,1.4,7.57,0,6.8,2,2,4,0.3
309,110,4,4.3,1.9,8.46,0,8.4,2,4,3,0.63
322,101,4,3.7,4.4,9.12,0,7.7,1,2,2,0.62
296,114,3,2.4,3.0,9.68,0,7.7,4,2,6,0.73
318,86,3,2.2,4.9,6.0,1,6.3,2,3,3,0.31
340,85,5,3.6,1.5,8.51,0,7.7,2,2,5,0.62
307,105,2,2.7,2.7,6.03,1,8.3,2,2,2,0.29
264,80,4,4.2,2.3,9.15,0,6.9,0,2,3,0.29
307,98,2,4.0,3.1,6.6,1,6.1,4,1,2,0.38
262,86,5,2.2,3.5,9.58,1,5.8,1,3,2,0.36
306,115,4,3.8,3.6,6.62,1,7.3,2,1,2,0.49
321,91,2,3.0,1.0,9.06,0,7.9,3,2,4,0.54
273,99,4,2.3,1.4,7.16,0,6.1,0,1,4,0.28
322,102,3,2.7,1.1,8.23,0,7.0,4,4,2,0.54
320,104,3,4.6,4.5,8.43,1,7.5,1,5,7,0.7
290,109,1,2.4,2.3,6.83,0,6.0,2,5,2,0.37
276,108,5,2.1,2.5,7.19,0,6.4,3,5,3,0.45
283,110,2,2.4,2.8,6.43,0,7.6,0,1,5,0.37
282,97,4,1.9,4.4,6.02,0,8.0,3,4,1,0.22
309,120,1,3.2,1.1,6.96,1,7.7,3,0,5,0.62
337,98,5,1.6,1.5,8.06,0,8.0,0,3,3,0.65
338,83,5,4.3,3.7,8.85,1,7.5,3,5,4,0.69
338,80,5,1.9,4.9,9.17,1,8.4,2,1,3,0.7
329,120,2,3.4,3.6,6.28,0,8.4,0,0,3,0.54
286,94,3,1.5,2.0,7.09,1,8.3,4,2,1,0.3
274,87,1,4.9,3.1,9.08,0,7.5,0,4,6,0.38
309,94,2,2.8,4.9,7.92,0,9.0,1,5,7,0.48
295,94,4,4.3,3.1,6.73,0,5.6,2,1,5,0.33
267,118,2,4.1,2.5,7.57,0,6.2,4,0,7,0.48
338,101,4,3.9,2.5,7.08,0,8.3,2,5,4,0.53
262,97,4,4.3,4.9,6.2,0,8.4,2,0,3,0.17
321,95,5,1.4,3.9,9.05,1,8.4,0,3,1,0.63
